CID,IDSURVEY,zHD,zHDERR,zCMB,zCMBERR,zHEL,zHELERR,m_b_corr,m_b_corr_err_DIAG,MU_SH0ES,MU_SH0ES_ERR_DIAG,CEPH_DIST,IS_CALIBRATOR,USED_IN_SH0ES_HF,c,cERR,x1,x1ERR,mB,mBERR,x0,x0ERR,COV_x1_c,COV_x1_x0,COV_c_x0,RA,DEC,HOST_RA,HOST_DEC,HOST_ANGSEP,VPEC,VPECERR,MWEBV,HOST_LOGMASS,HOST_LOGMASS_ERR,PKMJD,PKMJDERR,NDOF,FITCHI2,FITPROB,m_b_corr_err_RAW,m_b_corr_err_VPEC,biasCor_m_b,biasCorErr_m_b,biasCor_m_b_COVSCALE,biasCor_m_b_COVADD,SNID,objid_GAL,ra_GAL,dec_GAL,u_GAL,g_GAL,r_GAL,i_GAL,z_GAL,redshift_GAL,redshift_err_GAL,separation_arcmin,u_g,g_r,r_i,i_z
13354,1,0.15671,0.00096,0.15654,1e-05,0.15763,1e-05,19.9557,0.208548,39.2087,0.210288,-9.0,0,0,0.091214,0.027387,1.04984,0.16569,20.0523,0.036293,0.000171036,5.71724e-06,0.000518356,-2.31914e-07,-1.26603e-07,27.5648,-0.8873,-9,-9,2.079,-43.6478,250,0.0300473,10.472,0.07,54006.6,0.1768,56,71.9169,0.0745142,0.0644,0.0143,-0.083,0.004,1.0,0.015,13354,1.23766e+18,27.55668681,-0.899880634,19.68728,18.94269,18.56556,18.28378,18.23442,0.1611756,7.8e-06,0.898158504014205,0.7445900000000023,0.3771299999999975,0.28178000000000125,0.3311400000000013
13354,1,0.15671,0.00096,0.15654,1e-05,0.15763,1e-05,19.9557,0.208548,39.2087,0.210288,-9.0,0,0,0.091214,0.027387,1.04984,0.16569,20.0523,0.036293,0.000171036,5.71724e-06,0.000518356,-2.31914e-07,-1.26603e-07,27.5648,-0.8873,-9,-9,2.079,-43.6478,250,0.0300473,10.472,0.07,54006.6,0.1768,56,71.9169,0.0745142,0.0644,0.0143,-0.083,0.004,1.0,0.015,13354,1.23766e+18,27.56473961,-0.886700966,20.04813,19.04673,18.43118,17.97089,17.79525,0.1576255,8.42e-06,0.036124176400585135,1.0014000000000003,0.6155499999999989,0.46029000000000053,0.6359300000000019
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.778815234,-0.062894464,21.89353,20.48307,20.43267,20.47204,21.52652,0.1603114,1.41e-05,0.7925016654497334,1.410459999999997,0.05039999999999978,-0.03936999999999813,-1.0938499999999998
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.751893202,-0.044142655,20.56856,18.82993,17.70886,17.23288,16.88461,0.1577555,2.18e-05,2.2510989263752057,1.7386300000000006,1.1210699999999996,0.47597999999999985,0.8242500000000028
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.759656193,-0.018829946,20.69517,18.88692,17.9541,17.50862,17.20739,0.1602105,2.35e-05,2.699136677116177,1.808250000000001,0.9328199999999995,0.4454799999999999,0.7467100000000002
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.780114081,-0.063505822,20.45693,18.24487,17.00381,16.48611,16.10793,0.161115,3.34e-05,0.7672199017550719,2.212060000000001,1.2410599999999974,0.5177000000000014,0.8958800000000018
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.781910598,-0.063689932,21.42246,19.52333,18.19054,17.67956,17.31483,0.1612605,3.08e-05,0.7133777046269719,1.8991299999999995,1.3327900000000028,0.51098,0.875709999999998
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.782646822,-0.099150222,19.70607,18.59658,17.92847,17.51007,17.28293,0.1609546,8.59e-06,2.7532485600517336,1.109490000000001,0.6681099999999986,0.4184000000000019,0.6455400000000004
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.782622172,-0.081093516,21.27408,19.23885,18.2356,17.74337,17.39834,0.1549416,1.44e-05,1.6832171449839215,2.035230000000002,1.0032499999999978,0.49223000000000283,0.8372600000000006
16206,1,0.15856,0.00097,0.15838,3e-05,0.15973,3e-05,19.8264,0.161473,39.0794,0.163715,-9.0,0,0,-0.0204,0.031998,-2.62037,0.57762,20.1411,0.0376729,0.000157603,5.46851e-06,0.00873699,-1.4529e-06,-1.38428e-07,5.7882,-0.0536,-9,-9,0.501,-46.2834,250,0.0244844,10.927,0.078,54057.0,0.2574,24,27.0211,0.30347,0.0874,0.0143,-0.0612,0.005,1.0,0.005,16206,1.23766e+18,5.788319125,-0.053580341,21.13363,19.27965,18.14067,17.67988,17.32404,0.1597062,2.76e-05,0.007244171876034656,1.85398,1.13898,0.46078999999999937,0.81663
15425,1,0.15948,0.00097,0.15935,4e-05,0.1599,4e-05,19.8378,0.140474,39.0908,0.143045,-9.0,0,0,-0.00034,0.024984,0.98515,0.1694,19.6973,0.0525426,0.000237175,1.14777e-05,0.000612316,-2.82896e-07,-2.20022e-07,55.5611,0.4783,-9,-9,0.254,-33.6581,250,0.0849002,10.526,0.062,54038.1,0.1546,62,76.6615,0.0995727,0.055,0.0142,-0.0465,0.002,1.0,0.006,15425,1.23766e+18,55.56107612,0.478357701,21.63828,19.66289,18.67208,18.24451,17.96873,0.1598923,3.47e-05,0.0037468162761245915,1.9753900000000009,0.9908099999999997,0.4275700000000029,0.7033500000000004
2689,1,0.16053,0.00097,0.16036,5e-05,0.16149,5e-05,19.9527,0.215367,39.2057,0.217053,-9.0,0,0,0.081374,0.0285,1.3874,0.19776,20.0034,0.0391813,0.000178916,6.45659e-06,0.000253271,-4.53428e-07,-1.34506e-07,24.9003,-0.7587,-9,-9,2.992,-43.616,250,0.0286397,11.351,0.092,53637.0,0.2025,51,83.8499,0.00255236,0.0759,0.0141,-0.0487,0.006,1.0,0.014,2689,1.23766e+18,24.90003085,-0.757936445,20.4617,18.5233,17.34133,16.84329,16.45803,0.1614894,4.64e-05,0.0485757447513402,1.9384000000000015,1.1819699999999997,0.4980399999999996,0.8832999999999984
390627,15,0.16061,0.01005,0.16045,0.01,0.16,0.01,20.1712,0.258956,39.4242,0.26036,-9.0,0,0,-0.196539,0.044321,-1.70509,0.25627,19.9523,0.0642751,0.000187542,1.11024e-05,0.00665193,-2.26193e-06,-4.2494e-07,212.627,53.9,-999,-999,17.2966,-41.4349,250,0.0110347,11.254,0.022,56077.9,0.1889,14,4.18119,0.99427,0.0837,0.146,0.0848,0.011,1.0,0.002,390627,1.23766e+18,212.6768436,53.87371544,20.28234,18.7835,17.8556,17.37421,17.03379,0.1597018,2.99e-05,2.3651574387195193,1.4988400000000013,0.9279000000000011,0.48138999999999754,0.8218099999999993
5103,1,0.16077,0.00097,0.1606,1e-05,0.16199,1e-05,19.9632,0.207521,39.2162,0.20927,-9.0,0,0,0.019933,0.027315,-0.229473,0.15276,20.1108,0.0352328,0.000162065,5.25909e-06,0.000775398,-2.70644e-07,-1.14386e-07,359.884,0.7372,-9,-9,1.149,-46.1569,250,0.024475,9.086,0.074,53654.6,0.1515,60,47.5252,0.87837,0.0636,0.0141,-0.0003,0.007,1.0,0.016,5103,1.23766e+18,359.884352,0.736853729,21.73703,21.26623,20.84702,20.66509,20.83186,0.1619917,1.16e-05,0.029624881005441403,0.47080000000000055,0.41920999999999964,0.18193000000000126,0.015160000000001617
17825,1,0.16236,0.00509,0.1622,0.005,0.1632,0.005,20.0722,0.222431,39.3252,0.224064,-9.0,0,0,0.003422,0.02697,-0.136652,0.16135,20.1566,0.0346927,0.000155363,4.96434e-06,0.000449622,-2.56136e-07,-9.93229e-08,32.9471,-0.9124,-9,-9,-9.0,-40.9758,250,0.0242844,7.0,-9.0,54367.0,0.1598,50,32.5463,0.97348,0.068,0.0732,0.0013,0.005,1.0,0.014,17825,1.23768e+18,32.98872681,-0.934218407,20.29804,19.16713,18.45816,18.09898,17.87225,0.1667701,1e-05,2.81960692829678,1.13091,0.7089700000000008,0.3591799999999985,0.5859099999999984
17825,1,0.16236,0.00509,0.1622,0.005,0.1632,0.005,20.0722,0.222431,39.3252,0.224064,-9.0,0,0,0.003422,0.02697,-0.136652,0.16135,20.1566,0.0346927,0.000155363,4.96434e-06,0.000449622,-2.56136e-07,-9.93229e-08,32.9471,-0.9124,-9,-9,-9.0,-40.9758,250,0.0242844,7.0,-9.0,54367.0,0.1598,50,32.5463,0.97348,0.068,0.0732,0.0013,0.005,1.0,0.014,17825,1.23768e+18,32.97784204,-0.919219352,21.64595,20.199,19.15447,18.75239,18.478,0.1666257,5.55e-05,1.889128515878244,1.4469499999999975,1.0445300000000017,0.40208000000000155,0.6764699999999984
19174,1,0.16375,0.00109,0.16357,0.0005,0.1647,0.0005,20.0277,0.199176,39.2807,0.200998,-9.0,0,0,0.055899,0.032426,-0.75334,0.21748,20.2688,0.0408817,0.00014011,5.27561e-06,0.00105026,-3.90228e-07,-1.19651e-07,25.6597,1.0304,-9,-9,0.247,-45.2283,250,0.0309603,11.02,0.054,54394.9,0.1934,56,80.0172,0.0192785,0.0839,0.0155,-0.0953,0.003,1.0,0.011,19174,1.23766e+18,25.6597786,1.030349427,21.09569,19.13211,17.95802,17.50834,17.19326,0.1661462,2.35e-05,0.0056072208843793115,1.9635800000000003,1.1740899999999996,0.44968000000000075,0.7647600000000025
3087,1,0.16448,0.00097,0.16431,1e-05,0.16551,1e-05,20.0104,0.197482,39.2634,0.199319,-9.0,0,0,0.008116,0.0251,0.52853,0.19265,20.0167,0.0379494,0.00017674,6.17754e-06,0.000707669,-4.3691e-07,-1.14227e-07,20.4067,-0.9772,-9,-9,0.477,-43.1448,250,0.0381281,9.664,0.087,53648.9,0.1432,64,46.3532,0.95267,0.0645,0.0138,0.0067,0.004,1.0,0.014,3087,1.23767e+18,20.44806472,-0.974180307,20.9166,19.01051,17.80679,17.28453,16.94169,0.1662134,4.66e-05,2.488128796620335,1.906089999999999,1.2037200000000006,0.5222599999999993,0.8650999999999982
3087,1,0.16448,0.00097,0.16431,1e-05,0.16551,1e-05,20.0104,0.197482,39.2634,0.199319,-9.0,0,0,0.008116,0.0251,0.52853,0.19265,20.0167,0.0379494,0.00017674,6.17754e-06,0.000707669,-4.3691e-07,-1.14227e-07,20.4067,-0.9772,-9,-9,0.477,-43.1448,250,0.0381281,9.664,0.087,53648.9,0.1432,64,46.3532,0.95267,0.0645,0.0138,0.0067,0.004,1.0,0.014,3087,1.23767e+18,20.40660411,-0.977154291,21.27631,20.58705,20.04635,19.69478,19.52093,0.1654809,1.49e-05,0.006372872964876686,0.6892599999999973,0.5407000000000011,0.35156999999999883,0.5254200000000004
19616,1,0.16471,0.00097,0.16455,1e-05,0.16549,1e-05,20.0763,0.136814,39.3293,0.139452,-9.0,0,0,-0.02465,0.027217,0.13877,0.19507,19.9871,0.03602,0.000181619,6.02534e-06,0.00142774,-4.92013e-07,-1.24129e-07,37.1011,0.1847,-9,-9,7.141,-40.6844,250,0.0242307,11.04,0.043,54403.5,0.1409,46,47.1127,0.4268,0.0653,0.0138,-0.0449,0.001,1.0,0.004,19616,1.23766e+18,37.09964555,0.185996914,19.75128,18.36383,17.60365,17.09483,16.84606,0.1654884,9.01e-06,0.11692133645280642,1.3874500000000012,0.7601800000000019,0.5088199999999965,0.7575899999999969
19616,1,0.16471,0.00097,0.16455,1e-05,0.16549,1e-05,20.0763,0.136814,39.3293,0.139452,-9.0,0,0,-0.02465,0.027217,0.13877,0.19507,19.9871,0.03602,0.000181619,6.02534e-06,0.00142774,-4.92013e-07,-1.24129e-07,37.1011,0.1847,-9,-9,7.141,-40.6844,250,0.0242307,11.04,0.043,54403.5,0.1409,46,47.1127,0.4268,0.0653,0.0138,-0.0449,0.001,1.0,0.004,19616,1.23766e+18,37.07311118,0.147477273,22.99831,20.03724,18.84659,18.37251,18.01328,0.1649071,4.27e-05,2.7942862817337883,2.9610699999999994,1.1906500000000015,0.4740800000000007,0.8333099999999973
12853,1,0.16828,0.00109,0.16817,0.0005,0.1694,0.0005,20.0227,0.163613,39.2757,0.165826,-9.0,0,0,-0.056428,0.03502,-0.57422,0.35156,19.9658,0.0670782,0.000185223,1.14433e-05,0.00310317,-1.53533e-06,-2.7531e-07,316.766,0.7231,-9,-9,2.898,-26.8994,250,0.0951892,10.364,0.072,53979.3,0.3322,44,37.0491,0.76174,0.094,0.0152,-0.0196,0.001,1.0,0.004,12853,1.23766e+18,316.7959582,0.74399176,20.32258,19.29074,18.51107,18.06918,17.8067,0.1698788,1e-05,2.191283682726665,1.031839999999999,0.7796699999999994,0.4418900000000008,0.7043700000000008
12853,1,0.16828,0.00109,0.16817,0.0005,0.1694,0.0005,20.0227,0.163613,39.2757,0.165826,-9.0,0,0,-0.056428,0.03502,-0.57422,0.35156,19.9658,0.0670782,0.000185223,1.14433e-05,0.00310317,-1.53533e-06,-2.7531e-07,316.766,0.7231,-9,-9,2.898,-26.8994,250,0.0951892,10.364,0.072,53979.3,0.3322,44,37.0491,0.76174,0.094,0.0152,-0.0196,0.001,1.0,0.004,12853,1.23766e+18,316.8064089,0.723863432,19.46199,18.37253,17.72944,17.30653,17.11036,0.169248,8.52e-06,2.424773407039606,1.089459999999999,0.6430900000000008,0.4229100000000017,0.6190800000000003
17389,1,0.16971,0.00098,0.1696,1e-05,0.1709,1e-05,20.4191,0.273568,39.6721,0.274897,-9.0,0,0,0.066589,0.033767,1.11247,0.3806,20.5418,0.0459346,0.000108963,4.60992e-06,0.00111523,-6.8685e-07,-1.0454e-07,323.295,-0.9601,-9,-9,0.685,-28.2694,250,0.0398531,9.891,0.077,54353.0,0.4016,52,42.9082,0.81141,0.104,0.0135,0.0285,0.011,1.0,0.025,17389,1.23767e+18,323.2950601,-0.960058488,21.74557,20.54542,19.88206,19.51102,19.28302,0.1708867,2.53e-05,0.004382153737828757,1.2001500000000007,0.6633600000000008,0.3710400000000007,0.5990399999999987
12856,1,0.17042,0.00098,0.17029,1e-05,0.17167,1e-05,20.2212,0.129908,39.4742,0.132684,-9.0,0,0,-0.087386,0.023842,0.86254,0.20363,19.8925,0.0357342,0.000198155,6.52177e-06,0.000182854,-2.5185e-07,-1.10715e-07,332.866,0.756,-9,-9,1.464,-35.5291,250,0.0428172,10.352,0.045,53996.9,0.2409,51,40.6406,0.85025,0.0647,0.0135,0.0164,0.001,1.0,0.003,12856,1.23766e+18,332.8998232,0.78004943,20.12399,18.75492,17.94303,17.48832,17.22818,0.171829,8.49e-06,2.489948225250779,1.3690700000000007,0.8118899999999982,0.4547099999999986,0.714850000000002
12856,1,0.17042,0.00098,0.17029,1e-05,0.17167,1e-05,20.2212,0.129908,39.4742,0.132684,-9.0,0,0,-0.087386,0.023842,0.86254,0.20363,19.8925,0.0357342,0.000198155,6.52177e-06,0.000182854,-2.5185e-07,-1.10715e-07,332.866,0.756,-9,-9,1.464,-35.5291,250,0.0428172,10.352,0.045,53996.9,0.2409,51,40.6406,0.85025,0.0647,0.0135,0.0164,0.001,1.0,0.003,12856,1.23766e+18,332.8653647,0.755585746,20.50721,19.09435,18.48587,18.09118,18.13009,0.1716726,1.46e-05,0.04550287978591053,1.412860000000002,0.6084800000000001,0.3946899999999971,0.3557799999999993
3080,1,0.17331,0.00098,0.17315,2e-05,0.17441,2e-05,20.1341,0.129054,39.3871,0.131849,-9.0,0,0,-0.046043,0.024278,0.10905,0.19262,19.9993,0.0371317,0.000179589,6.14186e-06,0.000552587,-4.06232e-07,-1.09164e-07,16.9323,-1.0395,-9,-9,2.316,-41.544,250,0.0395227,10.961,0.104,53647.6,0.1458,64,42.8532,0.98059,0.0637,0.0133,-0.0287,0.001,1.0,0.004,3080,1.23767e+18,16.93169613,-1.039474971,20.76215,19.15631,18.17789,17.71772,17.41306,0.1744583,2.5e-05,0.03625735082528788,1.605839999999997,0.9784199999999998,0.4601700000000015,0.7648299999999999
15648,1,0.17392,0.00098,0.17383,4e-05,0.17501,4e-05,20.3456,0.317382,39.5986,0.318528,-9.0,0,0,0.11997,0.04682,-1.3803,0.38453,20.8221,0.0739099,8.41704e-05,5.72978e-06,0.000811526,-5.01095e-07,-2.61124e-08,313.718,-0.1948,-9,-9,3.903,-23.0594,250,0.0850446,11.339,0.084,54042.6,0.2976,42,34.6492,0.7824,0.1698,0.0132,-0.1505,0.006,1.0,0.017,15648,1.23766e+18,313.7302241,-0.223912448,21.65587,20.21406,19.41045,18.9513,18.65273,0.176502,1.35e-05,1.8944815923818585,1.4418100000000003,0.803609999999999,0.45915000000000106,0.7577200000000026
15648,1,0.17392,0.00098,0.17383,4e-05,0.17501,4e-05,20.3456,0.317382,39.5986,0.318528,-9.0,0,0,0.11997,0.04682,-1.3803,0.38453,20.8221,0.0739099,8.41704e-05,5.72978e-06,0.000811526,-5.01095e-07,-2.61124e-08,313.718,-0.1948,-9,-9,3.903,-23.0594,250,0.0850446,11.339,0.084,54042.6,0.2976,42,34.6492,0.7824,0.1698,0.0132,-0.1505,0.006,1.0,0.017,15648,1.23766e+18,313.718799,-0.195816663,21.2541,19.02835,17.7109,17.16478,16.77964,0.1750174,4.14e-05,0.07758343930857228,2.2257500000000014,1.317450000000001,0.5461199999999984,0.9312599999999982
14421,1,0.17417,0.00098,0.174,3e-05,0.17504,3e-05,20.3204,0.134443,39.5734,0.137128,-9.0,0,0,-0.093204,0.02582,-0.675014,0.18883,20.2,0.0321105,0.000149279,4.41492e-06,0.000452923,-2.08415e-07,-7.63884e-08,31.8299,1.2521,-9,-9,0.302,-41.9367,250,0.0243715,11.5,0.084,54010.9,0.2138,67,86.2819,0.0565189,0.0698,0.0132,0.0158,0.002,1.0,0.003,14421,1.23768e+18,31.82993224,1.252013911,19.72758,17.88753,16.74775,16.24733,15.92466,0.1750396,2.73e-05,0.0055155103191080815,1.840049999999998,1.1397800000000018,0.5004199999999983,0.8230900000000005
19969,1,0.17444,0.00098,0.17428,1e-05,0.17532,1e-05,20.2319,0.160388,39.4849,0.162645,-9.0,0,0,0.018037,0.02714,0.063822,0.25331,20.2579,0.0351576,0.000141522,4.58266e-06,0.00120766,-3.10405e-07,-9.59165e-08,31.9105,-0.324,-9,-9,2.313,-39.7033,250,0.0270131,10.367,0.062,54409.0,0.2422,41,34.0474,0.77073,0.0694,0.0132,-0.0727,0.002,1.0,0.007,19969,1.23766e+18,31.90983064,-0.324044923,20.07669,19.01551,18.42896,18.0683,17.93158,0.1752423,7.19e-06,0.04025130560655384,1.0611800000000002,0.586549999999999,0.3606599999999993,0.4973799999999997
17218,1,0.17713,0.00098,0.17697,1e-05,0.17839,1e-05,20.2565,0.173535,39.5095,0.175623,-9.0,0,0,-0.082569,0.031963,-0.7975,0.41307,20.1764,0.0402039,0.000152557,5.64906e-06,0.000911023,-5.78585e-07,-1.08796e-07,356.172,-0.0301,-9,-9,0.18,-41.0324,250,0.0289428,10.158,0.065,54349.5,0.5493,34,27.2623,0.78696,0.1039,0.013,0.0052,0.001,1.0,0.003,17218,1.23766e+18,356.171811,-0.030105033,21.15485,20.15727,19.42134,19.07192,18.83528,0.1783848,1.77e-05,0.011344018532718275,0.9975799999999992,0.7359299999999998,0.34942000000000206,0.5860599999999998
6936,1,0.17901,0.00098,0.1789,3e-05,0.18021,3e-05,20.388,0.155005,39.641,0.157339,-9.0,0,0,-0.019462,0.029282,0.045589,0.31239,20.3225,0.039509,0.000133346,4.85234e-06,0.00144435,-3.17272e-07,-9.18086e-08,323.234,-0.6998,-9,-9,1.032,-27.3884,250,0.0397135,10.259,0.073,53680.6,0.3152,36,27.3315,0.85016,0.0825,0.0129,-0.0509,0.001,1.0,0.005,6936,1.23766e+18,323.2338821,-0.700060103,21.15541,20.07433,19.27712,18.94098,18.68004,0.1802078,3.01e-05,0.017134376636114217,1.08108,0.7972099999999998,0.3361400000000003,0.5970799999999983
13045,1,0.17931,0.00098,0.17916,4e-05,0.1806,4e-05,20.2825,0.228237,39.5355,0.229828,-9.0,0,0,0.06112,0.035315,-0.084895,0.5295,20.4371,0.0570323,0.000119989,6.30284e-06,-0.00174035,5.69339e-07,-1.48988e-07,345.025,0.5377,-9,-9,0.442,-38.5517,250,0.0439754,10.574,0.063,53993.3,1.2678,52,81.939,0.00506544,0.1145,0.0128,-0.0993,0.003,1.0,0.011,13045,1.23766e+18,345.0249322,0.537550788,22.25636,20.14857,19.02876,18.62832,18.33586,0.1805753,4.11e-05,0.009833532547505745,2.1077900000000014,1.119810000000001,0.4004399999999997,0.6928999999999981
13254,1,0.18004,0.00098,0.1799,1e-05,0.18075,1e-05,20.7449,0.266717,39.9979,0.268081,-9.0,0,0,0.099535,0.040651,0.52413,0.58859,20.9102,0.0596756,7.76133e-05,4.26588e-06,-0.00144454,2.82515e-07,-1.11476e-07,42.0587,-0.347,-9,-9,0.772,-35.4028,250,0.0375686,10.005,0.062,53994.2,1.2655,56,55.3975,0.49762,0.1323,0.0128,-0.1176,0.004,1.0,0.015,13254,1.23766e+18,42.05867902,-0.346814871,20.88417,19.82065,19.24438,18.94281,18.89419,0.1807346,1.86e-05,0.011178837473518687,1.0635200000000005,0.576270000000001,0.3015699999999981,0.35019000000000133
14284,1,0.1805,0.00099,0.18037,5e-05,0.18107,5e-05,20.1158,0.134945,39.3688,0.13762,-9.0,0,0,-0.06891,0.026615,-0.286147,0.17397,19.9845,0.0402184,0.000182051,6.74361e-06,0.000561816,-2.87815e-07,-1.13524e-07,49.0493,-0.6009,-9,-9,0.237,-32.0931,250,0.0479148,10.572,0.078,54014.6,0.1624,72,98.4818,0.0208384,0.0704,0.0129,-0.0128,0.001,1.0,0.003,14284,1.23767e+18,49.04935711,-0.600981788,21.31956,19.5142,18.57213,18.19104,17.87796,0.1810665,4.75e-05,0.005985122634932424,1.8053600000000003,0.9420699999999975,0.3810900000000004,0.6941699999999997
420159,15,0.18073,0.0014,0.18059,0.001,0.182,0.001,20.2505,0.130991,39.5035,0.133745,-9.0,0,0,-0.06287,0.027302,0.26889,0.20641,20.0465,0.0366579,0.000171946,5.80544e-06,0.000736508,-2.79999e-07,-1.27819e-07,333.685,1.2178,-999,-999,17.0848,-34.841,250,0.0339338,11.338,0.011,56154.2,0.1762,17,29.605,0.0293383,0.066,0.0182,-0.0223,0.001,1.0,0.003,420159,1.23768e+18,333.6888267,1.223517365,20.78503,18.69055,17.4155,16.87305,16.48694,0.1808873,4.42e-05,0.41276009955887677,2.0944799999999972,1.2750500000000002,0.5424500000000023,0.9285600000000009
17215,1,0.18092,0.00099,0.1808,4e-05,0.18137,4e-05,20.3683,0.206231,39.6213,0.207991,-9.0,0,0,0.020215,0.039994,0.29117,0.42536,20.3638,0.0671704,0.000128378,7.94223e-06,0.00095329,-5.23589e-07,-2.16332e-07,54.9264,1.0923,-9,-9,4.022,-31.4181,250,0.0906882,11.331,0.068,54351.0,0.725,32,27.4189,0.69778,0.1139,0.0129,-0.0765,0.002,1.0,0.007,17215,1.23767e+18,54.92742348,1.092670883,20.78834,18.4522,17.3468,16.85579,16.50871,0.1813641,4.34e-05,0.06530593366197078,2.3361400000000003,1.1053999999999995,0.49101000000000283,0.8380900000000011
17215,1,0.18092,0.00099,0.1808,4e-05,0.18137,4e-05,20.3683,0.206231,39.6213,0.207991,-9.0,0,0,0.020215,0.039994,0.29117,0.42536,20.3638,0.0671704,0.000128378,7.94223e-06,0.00095329,-5.23589e-07,-2.16332e-07,54.9264,1.0923,-9,-9,4.022,-31.4181,250,0.0906882,11.331,0.068,54351.0,0.725,32,27.4189,0.69778,0.1139,0.0129,-0.0765,0.002,1.0,0.007,17215,1.23767e+18,54.91808482,1.052899732,25.17111,20.89403,19.74578,19.25231,18.9258,0.181415,8.53e-05,2.4160705248793137,4.277079999999998,1.1482500000000009,0.4934699999999985,0.819980000000001
17332,1,0.18217,0.00099,0.18203,7e-05,0.18284,7e-05,20.3333,0.199241,39.5863,0.201062,-9.0,0,0,0.040663,0.03548,-0.208196,0.27495,20.4513,0.053515,0.000118432,5.83741e-06,0.000740834,-5.71161e-07,-1.38106e-07,43.7735,-0.1474,-9,-9,3.571,-34.6777,250,0.0619692,10.604,0.114,54358.1,0.2509,46,38.6062,0.77216,0.0984,0.0128,-0.0908,0.002,1.0,0.009,17332,1.23766e+18,43.76459828,-0.118371044,25.24939,21.77984,20.90615,19.83535,19.84468,0.1815564,5.05e-05,1.8217886043372733,3.469549999999998,0.8736899999999999,1.070800000000002,1.06147
