objid,ra,dec,u,g,r,i,z,redshift,redshift_err
1.23766E+18,330.3457225,-0.766221415,23.95505,23.0473,22.37361,22.21247,22.26357,1.148581,0.000148438
1.23766E+18,352.7900016,-0.934485022,23.23276,22.80825,22.0131,22.08638,22.15258,1.101927,0.000148107
1.23766E+18,25.26983595,-0.869270604,22.79064,22.60972,21.70665,21.55994,20.90974,1.021404,0.000134621
1.23766E+18,32.48954264,-0.484218166,22.87158,22.71037,22.24355,21.57132,21.09246,1.185436,0.000210337
1.23766E+18,0.607261306,-0.525460461,23.4278,22.92552,21.77894,20.61859,19.52289,1.00047,0.000340703
1.23766E+18,0.608140434,-0.067968205,21.85441,22.08576,21.09972,20.65924,20.65195,1.076635,5.18E-05
1.23766E+18,1.340153951,0.780356203,23.2848,22.82751,21.93391,21.61141,22.10635,1.030026,0.000166016
1.23766E+18,212.6023102,52.85849241,22.73657,22.90478,22.42366,21.27037,21.05907,1.296935,3.00E-05
1.23766E+18,132.0314969,32.24843394,24.45356,23.26307,22.33276,22.36447,20.69124,1.01433,0.000108187
1.23766E+18,214.1342709,52.77316589,22.3219,21.91068,22.02949,21.74118,21.2244,1.591587,0.000124849
1.23766E+18,213.1941002,53.64868691,22.65116,22.33699,22.44264,21.97959,22.56992,1.128521,5.37E-05
1.23766E+18,215.4233044,53.23446293,22.19742,22.67632,21.69241,21.2491,20.99444,1.086689,0.000193534
1.23767E+18,159.1237231,26.81733138,22.86975,22.2313,21.73226,22.01369,21.20467,1.219389,0.000119179
1.23767E+18,145.3401117,21.12657181,23.57055,22.83701,22.27256,21.97971,21.54322,1.029757,8.85E-05
1.23767E+18,161.7411903,26.00322524,25.03244,23.10825,22.18862,21.62979,21.09226,1.023368,0.000118479
1.23767E+18,160.1542751,26.03456826,23.54221,23.27109,22.57831,22.18237,20.81397,1.056757,0.000178783
1.23767E+18,139.6424396,18.48684074,22.77329,22.3081,21.60077,20.90586,20.64358,1.008816,4.89E-05
1.23768E+18,25.27119188,19.46206146,22.85513,22.04212,21.40943,21.33653,21.37683,1.259016,5.71E-05
1.23768E+18,354.3770929,30.65890537,23.49824,22.81968,22.00876,20.89524,19.87163,1.017838,0.000325108
1.23768E+18,343.4871624,28.1951927,25.36343,23.75228,22.1741,21.04809,19.85729,1.030461,0.000298131
1.23768E+18,32.49953415,2.917453252,23.06126,22.74163,22.35876,21.61811,21.33324,1.009074,5.84E-05
1.23768E+18,18.29228045,1.843840275,24.67522,22.93639,22.46588,22.28493,22.59006,1.15503,9.55E-05
1.23768E+18,23.18060736,3.165404582,21.4173,22.14286,21.44897,20.80641,20.72654,1.078533,0.000198106
1.23768E+18,30.91014035,23.92716789,25.17316,22.85274,21.58214,20.36912,19.63353,1.028883,9.01E-05
1.23768E+18,30.96744795,-1.857049413,22.41074,22.42547,21.65976,21.53218,20.51583,1.009023,0.00012939
1.23768E+18,30.91073495,-1.812294476,23.1894,23.0196,22.50499,22.67566,21.69796,1.012578,0.000103043
1.23768E+18,37.81075588,3.24175325,22.50236,21.97532,21.67225,21.00253,20.82862,1.092789,0.00021079
1.23768E+18,338.0052065,-1.346878875,24.8495,22.70042,22.19919,21.94598,20.46616,1.103592,7.48E-05
1.23768E+18,352.813091,-1.964787877,23.05561,22.26605,21.59271,21.0271,20.29319,1.013018,0.000220374
1.23768E+18,23.19131264,19.51875815,21.33994,21.77385,21.54934,21.2278,21.36985,1.100613,4.34E-05
1.23768E+18,15.68433263,-3.574627194,23.72349,23.82482,21.88151,21.7872,22.28142,1.109972,0.000143527
1.23768E+18,15.66899449,-3.585238657,24.0456,23.31079,22.4701,22.70048,22.38,1.173363,0.000146901
1.23768E+18,6.868391987,-4.02255542,24.98628,23.58653,21.98239,20.91438,19.98545,1.075438,0.000195631
1.23768E+18,41.88193436,-3.535636301,25.4505,22.45019,22.0426,21.75519,20.67072,1.204638,0.000191434
1.23768E+18,32.52061095,-3.825797495,24.69866,23.09621,22.31636,22.86111,21.10926,1.00416,0.00019688
1.23768E+18,23.17260492,-4.561566564,22.64363,23.16646,22.63382,22.6587,22.40335,1.064538,0.000131812
1.23768E+18,15.67731704,-4.726465344,26.2202,22.84861,22.27132,22.48084,20.21627,1.171894,0.000255267
1.23768E+18,23.1922975,-4.974854139,22.83741,22.78855,22.81359,21.97219,22.49114,1.179085,0.000107832
1.23768E+18,37.82668929,-4.919153027,23.05712,22.94243,21.90884,22.22072,21.47439,1.185126,0.000106358
1.23768E+18,15.67009282,-4.528432643,23.14693,22.67264,22.08533,22.28646,21.92718,1.122983,0.000125138
1.23768E+18,15.67140073,-4.686663166,24.72588,21.96277,21.59144,20.90771,20.62038,1.116066,7.85E-05
1.23768E+18,343.4738727,5.09093267,25.95263,23.33493,22.10401,21.00652,19.95825,1.024993,0.00022599
1.23768E+18,28.70710017,-2.162944839,23.00486,22.10845,21.67058,21.29403,21.06667,1.049571,9.37E-05
1.23768E+18,20.26673384,-2.202470211,22.32643,21.60596,20.98422,20.75084,20.56289,1.092471,0.000130342
1.23768E+18,20.26804408,-2.332052944,23.61035,22.84802,22.24435,21.52275,23.16695,1.00279,0.000117012
1.23768E+18,41.9260475,-2.379079951,23.34522,23.06361,22.28209,21.99403,22.01473,1.276307,0.000144851
1.23768E+18,32.52537957,-2.436939149,21.44369,21.80032,21.05754,20.64029,19.87097,1.105245,0.000172124
1.23768E+18,37.81575751,-2.894847088,23.15903,22.11316,21.53111,21.60712,20.58672,1.274578,0.000152237
1.23768E+18,11.1138028,-1.3496792,22.73018,22.87661,22.16828,21.80318,21.09682,1.34746,0.00011316
1.23768E+18,354.3560443,-1.36679566,26.47723,23.05302,21.78634,21.51352,20.44281,1.058475,8.59E-05
1.23768E+18,339.9286199,-1.465397684,23.32987,22.72921,22.24534,22.64961,21.49412,1.245919,0.000134329
1.23768E+18,1.342758178,-2.163116491,23.46129,22.56679,22.01488,22.08725,20.7104,1.428838,0.000313826
1.23768E+18,321.2878501,-1.589178989,23.77042,23.51704,22.03255,21.801,20.81891,1.071975,0.000152084
1.23768E+18,9.92789681,-2.588697082,23.81925,23.05397,21.97832,21.71679,20.74085,1.00032,0.000160274
1.23768E+18,37.80709387,-2.561163274,22.30906,21.94742,21.47599,21.77758,21.04793,1.214417,9.03E-05
1.23768E+18,20.25836605,4.462403185,23.32212,22.47593,22.23469,21.77523,23.15481,1.014387,9.71E-05
1.23768E+18,28.71764209,3.591989811,22.71326,22.39351,21.96796,21.49323,23.3149,1.025524,0.000121915
1.23768E+18,11.1178406,3.342120907,24.19486,22.75568,22.30745,21.85018,20.87047,1.07466,0.000164258
1.23768E+18,9.926159584,3.482412189,22.68718,21.96512,21.51923,20.82331,20.19575,1.056133,0.000109842
1.23768E+18,9.925674838,3.380382441,23.38407,22.14913,21.62643,21.09475,20.53675,1.328802,0.000104407
1.23768E+18,41.87240914,2.176270803,25.27597,22.60722,22.29121,21.6684,21.38151,1.393263,0.000445392
1.23768E+18,32.50148045,2.409597383,23.70799,22.82393,22.12356,21.84186,21.26072,1.072351,0.000108012
1.23768E+18,6.857865002,2.527384358,22.80089,22.42664,21.93314,21.42213,21.09471,1.089175,8.81E-05
1.23768E+18,5.330904103,2.628428635,25.79084,22.93362,22.80703,22.33352,21.60934,1.060327,7.97E-05
1.23768E+18,321.3208652,1.484085148,23.68203,22.63205,22.16828,21.78294,21.1932,1.19665,0.000186796
1.23768E+18,20.93332486,1.587692727,21.96261,21.61742,21.15552,20.61033,20.7506,1.001355,0.000133129
1.23768E+18,338.8294186,1.430914547,21.53947,21.7459,21.25954,20.34362,20.52802,1.100002,0.000131692
1.23768E+18,338.8127281,1.532253916,22.63166,22.95315,22.56977,22.38424,21.31819,1.136721,9.78E-05
1.23768E+18,338.6178795,1.606081704,24.92757,23.13815,22.0632,21.89783,21.10021,1.138856,0.000138261
1.23768E+18,354.3444541,1.3437025,22.50225,22.52673,22.07969,21.4979,20.65288,1.005813,0.000145172
1.23768E+18,337.4807826,1.112129479,23.15236,23.01609,22.49521,21.95033,21.32796,1.12601,0.000112045
1.23768E+18,321.3132429,0.625778244,23.36366,22.65664,22.09996,21.74972,20.54156,1.197859,0.000107862
1.23768E+18,330.3427228,1.980021954,22.70094,22.6349,22.12002,21.75856,20.87422,1.051919,0.000158024
1.23768E+18,338.8135792,1.713340842,22.41123,22.62933,22.19812,21.73806,22.23605,1.005737,6.82E-05
1.23768E+18,323.1744718,1.323538655,24.9779,22.6694,22.2597,21.64403,21.34393,1.38939,0.000158872
1.23768E+18,352.7872788,1.437631987,23.61928,22.25941,21.82717,21.45821,21.04494,1.014127,6.60E-05
1.23768E+18,330.3418774,1.111703806,23.98878,23.09519,22.57996,22.23016,21.53922,1.084336,8.57E-05
1.23768E+18,30.98557913,3.420113445,23.53142,22.69527,22.15266,21.92939,21.36037,1.141084,0.000138088
1.23768E+18,41.96392777,2.816769543,22.9141,22.90165,21.85936,21.76715,22.08406,1.209298,0.000108689
1.23766E+18,246.2434617,44.80404398,22.26153,22.14662,21.40457,20.34694,19.16949,1.097029,0.000319916
1.23766E+18,339.8508146,-0.877486569,23.49223,22.70385,22.01626,21.55662,22.71823,1.011209,9.03E-05
1.23766E+18,38.31094107,-0.622637307,22.94144,23.17661,21.99917,21.9407,20.55923,1.089544,0.000160333
1.23766E+18,356.7622738,-0.057039085,24.02853,23.04276,22.22676,21.4694,20.98777,1.010134,0.000103479
1.23766E+18,13.14295454,0.212154049,22.23019,22.47899,22.14729,21.56407,21.46088,1.273349,0.000210994
1.23766E+18,151.669784,49.69795469,21.72081,22.06768,21.08459,19.93628,19.16745,1.002376,0.000415964
1.23766E+18,114.971668,20.88184689,22.59185,22.58193,22.0816,21.65654,21.01513,1.085023,0.000109097
1.23766E+18,343.1479617,-0.637421704,22.29802,22.50061,21.98621,21.66688,22.0781,1.13429,6.06E-05
1.23766E+18,114.9840982,19.73635161,22.27551,22.38104,22.16747,21.54163,21.07681,1.15581,7.35E-05
1.23766E+18,212.9637927,53.60882963,24.98928,22.88345,22.25167,23.15057,23.12538,1.053681,9.67E-05
1.23766E+18,213.7149997,53.31915508,22.41973,22.15297,21.87428,21.65022,21.40527,1.157156,6.95E-05
1.23766E+18,216.3703038,54.15442927,22.07313,22.1788,21.94055,21.67077,20.74828,1.0055,7.83E-05
1.23766E+18,212.9633938,53.81849,22.97872,23.23136,22.7059,21.94348,21.89695,1.001673,7.91E-05
1.23766E+18,147.8291166,32.40574665,21.93088,21.8313,21.17919,20.61416,19.93982,1.064283,8.18E-05
1.23767E+18,158.9443429,30.09130194,23.63694,22.67282,22.41483,22.07873,20.78017,1.007851,0.000165316
1.23767E+18,152.4550192,24.72641663,22.99572,22.28527,21.60128,21.33835,21.97811,1.201693,7.51E-05
1.23767E+18,164.0955379,26.37748443,23.38487,22.55706,22.55224,21.95993,21.19543,1.291162,0.000157203
1.23767E+18,155.0530903,25.0914737,23.62565,22.86589,22.36262,22.17848,21.11659,1.197501,0.000129569
1.23767E+18,164.0839832,24.42650011,22.70905,22.3499,22.10724,21.6664,21.42395,1.170655,0.000122034
1.23768E+18,3.32017863,27.57948513,22.27982,22.55559,21.78318,20.6081,19.61696,1.332117,4.09E-05
1.23768E+18,351.8053687,-1.504265001,23.38972,22.53985,22.2446,21.55438,21.92924,1.065874,0.000138318
1.23768E+18,339.2556329,-1.4090027,22.4255,23.03636,22.17307,22.91116,21.30478,1.168872,9.50E-05
1.23768E+18,37.49165428,-5.8769945,22.71645,22.62811,22.46312,22.57837,21.32496,1.060872,0.000130954
1.23768E+18,35.39146718,-5.981374463,22.22479,21.88031,21.90767,21.77229,21.31983,1.050804,9.59E-05
1.23768E+18,37.50072508,-7.567492556,22.50396,22.29075,21.83739,21.19324,21.18041,1.000501,5.66E-05
1.23768E+18,13.14802331,-1.530815336,26.50487,21.88875,21.11389,21.02275,19.94202,1.198686,0.000162298
1.23768E+18,11.45601745,-2.869447772,21.55319,22.50863,21.33281,21.86537,21.02892,1.076288,0.000195902
1.23768E+18,11.98704637,-3.234934651,22.74974,22.52615,22.03057,21.59428,21.16321,1.051362,0.000142719
1.23768E+18,30.54916591,-7.695925486,23.03317,21.71384,21.59152,20.97626,20.37362,1.049033,0.000105828
1.23768E+18,22.80648007,-3.895092282,22.3747,22.5437,21.98021,21.56735,20.9449,1.118149,7.60E-05
1.23768E+18,2.525676203,-4.018991004,22.88366,22.81856,22.15534,21.76007,21.43478,1.052403,0.000102743
1.23768E+18,37.50530562,-3.620833837,26.34409,22.9526,22.04263,21.54929,21.08059,1.007221,0.000111172
1.23768E+18,35.40518175,-4.275751235,23.86012,22.79453,22.29225,22.36094,20.63505,1.152126,0.000196706
1.23768E+18,37.50819538,-4.886599145,21.78346,22.14205,21.96362,21.82597,21.12785,1.3821,0.000173822
1.23768E+18,7.330262224,-4.595017857,22.50981,22.39442,22.03716,21.44132,21.72808,1.040857,0.000169272
1.23768E+18,354.1317839,-1.387206299,22.00831,22.30913,21.78109,21.29894,20.2864,1.084927,0.000114732
1.23768E+18,347.6105212,-1.72259863,25.32251,22.67049,22.027,21.37955,21.32133,1.083404,9.59E-05
1.23768E+18,339.277317,-1.457179744,25.35554,22.85598,22.29773,22.33435,21.47851,1.213537,6.92E-05
1.23768E+18,38.30082696,-1.836805449,23.9974,23.25937,22.27127,22.0271,21.09517,1.011247,7.53E-05
1.23768E+18,7.300692142,-3.374707994,21.79435,21.77422,21.27478,20.99708,21.50689,1.092182,0.000163451
1.23768E+18,38.31528116,4.730227122,22.95411,21.95745,21.3027,20.49277,19.6811,1.000693,0.000149187
1.23768E+18,23.39366789,3.964484229,22.14361,22.39326,21.67612,21.16772,20.53917,1.027546,0.00016248
1.23768E+18,7.299059557,3.9055533,22.58354,22.44783,21.68266,21.31244,20.64062,1.019913,0.000120109
1.23768E+18,38.31158168,4.892782385,23.5884,22.40162,22.06666,21.36355,21.35989,1.067358,0.000100857
1.23768E+18,29.58995968,4.538836097,22.92835,22.91932,22.09645,21.74357,20.80807,1.089259,0.000145475
1.23768E+18,20.97840938,4.733135407,22.35231,22.6776,21.88974,21.45945,21.2706,1.009538,9.00E-05
1.23768E+18,30.54334504,3.202294508,23.15596,22.93402,22.34483,21.65383,21.1168,1.03031,0.000142272
1.23768E+18,23.38626876,3.288253859,23.59954,22.89948,22.60117,21.98425,22.44999,1.029453,8.86E-05
1.23768E+18,13.13674446,1.671655685,23.08811,22.51963,21.86338,21.50461,20.89899,1.077341,8.74E-05
1.23768E+18,358.3005772,1.720009331,22.64276,22.57726,21.88599,21.75248,21.13001,1.158289,0.000140083
1.23768E+18,351.000648,1.614911057,22.36123,21.93677,21.36888,20.95799,20.68721,1.004703,0.000123699
1.23768E+18,350.991146,1.592664466,23.00514,22.35648,22.05139,21.2601,20.9218,1.001163,6.23E-05
1.23768E+18,29.59990159,1.201906927,24.31317,22.57211,21.74655,21.45658,20.73112,1.116785,0.000175887
1.23768E+18,343.1061353,1.25487775,23.51359,23.16921,22.41385,22.17079,22.08677,1.00421,5.00E-05
1.23768E+18,341.8658719,1.086166322,22.34728,22.71963,21.93372,21.45122,20.81651,1.031995,0.000100351
1.23768E+18,329.772506,0.972119891,21.87756,22.16393,21.73306,21.18488,20.78828,1.142521,0.000229851
1.23768E+18,11.44892397,3.637373971,24.93565,22.76022,22.18991,22.01164,21.0744,1.175999,0.000121743
1.23768E+18,11.43084958,2.398766501,23.33862,22.77868,22.45438,22.02685,20.98167,1.080877,0.000111346
1.23768E+18,330.879221,1.981548812,24.72811,22.17027,21.57105,20.82576,20.20853,1.011289,0.000152429
1.23768E+18,14.58059317,1.471161221,22.22945,22.54007,21.60596,21.81182,21.25763,1.178032,8.64E-05
1.23768E+18,5.51534102,1.461090486,23.70391,22.81812,22.21032,22.12478,21.17755,1.135029,0.000156105
1.23768E+18,332.2195093,1.114830855,23.55966,24.17539,22.33725,21.15277,19.97494,1.032357,0.000254956
1.23768E+18,332.2329435,1.073109354,23.29849,22.82068,22.06102,21.83492,21.07446,1.032751,9.09E-05
1.23768E+18,329.7511313,1.166208427,23.25784,22.2109,22.05964,21.32124,20.76495,1.168086,0.000120635
1.23768E+18,37.50086598,2.862413792,25.62862,22.94681,22.5046,21.88513,22.24214,1.088111,9.19E-05
1.23768E+18,2.529734418,-3.713336895,24.39382,22.55747,22.2,21.65908,20.98936,1.019384,8.81E-05
1.23767E+18,35.42896171,-9.645288009,22.45844,21.65384,21.65647,21.13456,20.6201,1.224398,0.000192825
1.23767E+18,352.9393854,11.43450178,24.32147,23.86999,22.51683,21.42073,20.04238,1.016969,0.000279607
1.23767E+18,149.6045329,15.5634758,24.50129,22.10778,22.07656,21.58994,21.24139,1.011944,8.00E-05
1.23767E+18,151.6577857,14.32370587,24.42107,22.00667,21.56728,21.05247,20.66819,1.146899,0.000159693
1.23767E+18,151.6678866,13.84169966,22.56848,21.99041,21.70803,21.06321,20.00691,1.0754,0.000123932
1.23767E+18,154.9097509,14.87664842,23.98192,22.53186,21.71925,21.10596,20.21947,1.024313,0.000310831
1.23767E+18,352.9541602,7.569636924,23.71816,23.08947,21.49441,20.45881,19.72939,1.53166,0.00015994
1.23767E+18,149.5995723,16.00357329,23.83794,22.22215,21.62713,21.16739,20.60655,1.004486,0.000144114
1.23767E+18,138.7815707,16.88658669,22.04521,22.10524,21.53139,21.25276,20.78795,1.193827,0.000136672
1.23767E+18,152.459535,18.59423538,22.51736,22.40934,21.71458,21.2793,20.86258,1.029597,0.000305011
1.23767E+18,151.6524367,18.37815884,24.02408,22.381,22.14382,21.57916,21.20692,1.302641,0.000335971
1.23767E+18,149.5959633,18.53308036,23.38268,23.0251,22.24188,21.82857,20.44894,1.130702,0.000257334
1.23767E+18,151.2105358,21.97902482,21.58837,22.33069,21.31302,20.55764,21.16283,1.056994,0.000106419
1.23767E+18,147.8260767,20.28937114,23.28622,22.8767,22.15211,21.29551,20.4473,1.009136,0.000185866
1.23767E+18,144.4835431,18.50410317,23.51246,22.76596,22.1619,21.56035,21.19138,1.016587,0.000123437
1.23767E+18,127.4635539,18.26385032,22.44651,22.72425,22.09228,21.92496,21.32608,1.019773,0.000122435
1.23767E+18,140.2591568,24.24352049,23.42036,22.75044,22.29762,22.40233,23.60549,1.08082,0.000143833
1.23767E+18,146.1375577,26.5660402,22.52601,22.00809,21.5461,21.55491,21.16283,1.074859,0.000108778
1.23767E+18,154.6576156,28.48252611,22.62082,22.19683,22.15503,21.93465,21.09704,1.21766,7.11E-05
1.23767E+18,146.1617268,25.12388232,23.71085,23.18208,21.8466,21.10963,21.14346,1.011008,0.000176829
1.23767E+18,126.6805423,18.63713588,22.5252,22.50123,22.36767,22.11446,21.82609,1.060892,0.000154365
1.23767E+18,353.1050681,0.242385514,22.54667,23.09103,22.91792,22.27622,21.58768,1.046817,0.000110311
1.23767E+18,24.54962037,-0.168490681,23.02735,22.07604,21.70354,22.18859,21.39516,1.340969,0.00013695
1.23767E+18,13.8979363,1.135753952,25.4014,22.94969,22.59269,21.92052,21.61319,1.01278,0.00012964
1.23767E+18,13.99589275,-0.183479471,22.13406,22.24992,21.93097,21.19183,20.87529,1.159112,1.00E-04
1.23767E+18,13.7584135,-0.908136888,23.75072,22.83002,22.14759,21.84374,21.79808,1.088454,0.000176289
1.23767E+18,154.0919253,28.52661714,22.20263,22.41895,21.92112,21.55168,20.76998,1.036297,7.08E-05
1.23767E+18,163.1648221,30.09113769,23.89175,22.78218,22.31774,22.33141,21.43171,1.093165,0.000105459
1.23767E+18,137.3969856,25.81865112,22.1803,22.1084,21.4578,20.91534,20.73784,1.139058,0.000128359
1.23767E+18,147.7916825,29.89866168,22.3437,22.40757,21.72576,21.94409,20.33086,1.101814,0.000137735
1.23767E+18,154.0910246,30.93112817,22.16796,22.42241,21.70939,21.36771,20.28811,1.005235,0.000162862
1.23767E+18,140.2653215,25.78221704,25.22466,22.21687,21.79993,22.22014,20.83019,1.290711,9.66E-05
1.23766E+18,146.1408887,29.82794679,22.67555,22.30809,22.24576,21.80013,21.82502,1.129966,0.000116432
1.23766E+18,154.6195419,29.46331913,22.66328,22.4226,21.35534,21.29498,20.8376,1.001947,0.000110728
1.23766E+18,126.6885009,21.69038093,25.4746,23.18313,22.53593,21.77255,21.30688,1.056712,0.000189431
1.23766E+18,127.448201,25.44445824,23.55477,22.79782,21.82637,21.17234,20.40901,1.00017,6.15E-05
1.23766E+18,141.209009,31.7600974,23.4571,22.27441,22.1445,21.59782,21.22159,1.043348,0.000137484
1.23766E+18,136.1465912,29.56333192,24.91666,25.49201,22.00846,22.49602,20.6842,1.196091,0.000116582
1.23766E+18,129.7045822,24.76900763,23.59529,23.00509,22.25704,22.30345,22.30452,1.155675,0.000197651
1.23766E+18,146.1698608,31.91689697,23.22653,22.38492,22.14049,22.00607,20.85314,1.022049,0.000112364
1.23766E+18,127.4259133,22.77198545,23.04242,22.55428,22.22425,21.55391,20.87772,1.031575,0.000143414
1.23766E+18,25.51124373,0.422217897,22.22741,22.51325,22.12569,21.23078,20.39786,1.024483,0.000144536
1.23766E+18,11.02724,0.065157665,22.811,22.49776,22.26853,21.79628,21.93552,1.014849,7.24E-05
1.23766E+18,352.3484357,0.054032603,23.70691,23.0604,22.63091,22.74253,21.76757,1.102927,0.000109223
1.23766E+18,11.21419732,-0.221752573,22.70217,22.80542,22.26395,21.84276,21.11284,1.063943,0.000104601
1.23766E+18,353.0974263,-0.404839927,22.66213,22.45521,22.08912,21.96707,21.81553,1.014504,5.79E-05
1.23766E+18,13.7405547,-1.116259289,23.28537,24.25541,21.99888,22.89022,21.53875,1.007539,0.000150204
1.23766E+18,318.7821543,0.832465296,24.69567,23.0253,21.94373,21.28868,20.3371,1.022818,0.000154803
1.23766E+18,317.9608529,0.331534471,24.28191,22.68767,22.20399,22.24446,21.56241,1.13474,0.000105026
1.23766E+18,341.2364101,-0.137804169,23.30853,22.50629,22.14872,21.49999,21.26306,1.058237,5.29E-05
1.23766E+18,319.1372066,-0.044007361,22.26892,21.94574,21.52106,21.14603,20.84613,1.525196,0.000134864
1.23766E+18,318.8146633,-0.149534207,22.10917,21.76834,21.13468,20.80582,19.94869,1.135267,0.000164167
1.23766E+18,340.4917271,-0.451198588,23.95629,22.89758,21.93177,21.54979,21.08457,1.060178,0.000158298
1.23766E+18,356.6278446,0.599631757,22.88544,23.59361,22.57778,22.73742,21.76711,1.334728,0.000100285
1.23766E+18,353.1003254,0.50085223,24.00577,22.77599,22.19736,21.56528,21.27281,1.027951,0.000233056
1.23766E+18,235.0318155,40.30906735,22.71467,23.59324,22.05847,20.64476,19.60087,1.041666,0.000365814
1.23766E+18,201.3356497,42.65813344,22.90169,22.90193,21.75572,20.32602,19.61244,1.082619,0.000414972
1.23766E+18,195.2615461,47.45540524,22.46173,22.71521,21.65148,20.6894,19.86323,1.020214,0.000230534
1.23766E+18,136.6770231,31.94704697,23.48782,23.34045,22.16863,22.43551,21.25276,1.120099,0.00013952
1.23766E+18,141.1889717,32.07263049,23.83635,22.54015,22.11236,21.55541,20.92946,1.023281,7.74E-05
1.23766E+18,136.4010658,29.82620582,21.89696,22.14157,21.54839,21.1891,20.24929,1.021708,0.000239806
1.23766E+18,146.1804026,35.31929593,25.50481,24.16999,21.65183,20.48745,19.58289,1.009468,0.000416822
1.23766E+18,130.88275,28.01610093,22.0343,22.2371,21.43583,20.79137,20.18022,1.292437,0.000175931
1.23766E+18,129.7809151,27.64068913,22.25796,22.31534,21.88135,21.60755,20.46132,1.077722,0.000102141
1.23766E+18,127.4320832,27.45935436,22.96025,22.67613,22.35289,22.09173,21.26902,1.020858,7.98E-05
1.23767E+18,158.6981169,25.29158883,23.11784,23.08356,23.03275,23.39829,23.35557,1.291256,0.000200041
1.23767E+18,151.0681455,23.1709942,22.64917,22.81399,22.04792,21.60862,20.99498,1.049311,0.000152442
1.23767E+18,145.0306797,21.68597248,23.44606,23.00834,22.0949,21.59571,22.93161,1.029997,0.000116614
1.23767E+18,138.3147657,19.17188182,22.81141,22.23302,22.01981,21.4475,21.35187,1.130334,0.000170485
1.23767E+18,160.1391095,24.26122981,22.72593,22.41152,22.043,21.513,20.71617,1.119659,0.000114874
1.23767E+18,158.704178,24.64166865,23.44197,22.47664,22.36661,23.09211,22.74701,1.317547,0.000110523
1.23767E+18,138.610456,20.33168715,22.76697,22.59233,22.47296,22.4172,21.06565,1.008821,0.000102018
1.23767E+18,135.8338181,18.86145643,22.82585,22.24278,21.61563,21.1213,20.31617,1.12675,0.000179919
1.23767E+18,155.4028591,30.00112177,22.2488,22.42103,21.75287,21.16144,20.49711,1.0966,0.000137843
1.23767E+18,141.4972977,23.53743042,23.26029,22.51224,22.37959,22.00985,21.56285,1.023784,0.000111276
1.23767E+18,143.4726063,23.15902569,22.04802,22.63392,22.20702,22.01644,21.17926,1.12744,0.000147436
1.23767E+18,140.5357839,21.85217104,21.97035,21.86038,21.09664,20.56105,19.87222,1.094786,0.000153205
1.23767E+18,140.535851,21.84869765,21.8508,21.93607,21.44349,20.92563,20.62857,1.337154,8.87E-05
1.23767E+18,135.5505208,19.95011949,23.84675,22.63342,22.38156,21.77851,21.33389,1.216838,0.000112812
1.23767E+18,158.7036061,26.40604839,23.70543,22.90799,22.35175,22.18809,21.43047,1.205976,0.000136257
1.23767E+18,135.5333659,19.51427425,22.99597,22.47778,21.89012,21.54964,21.79436,1.112493,0.000257116
1.23767E+18,161.5929443,28.88349694,23.16142,22.06601,21.57891,21.22437,20.92389,1.023478,8.33E-05
1.23767E+18,153.7938305,26.87810617,22.57886,22.30891,21.93411,21.31225,20.63139,1.033573,0.000270812
1.23767E+18,130.85779,19.32351605,23.56359,22.25891,21.5507,21.11691,20.25115,1.195563,0.000181825
1.23767E+18,138.9576607,21.9258786,23.36205,23.62134,22.47078,22.16571,21.1744,1.163592,0.000196179
1.23767E+18,162.9827821,27.85353427,21.83104,22.3638,21.39804,21.81554,22.16219,1.183289,0.00014279
1.23767E+18,162.9815166,27.79926537,22.859,22.87871,22.3977,22.12939,22.13358,1.010138,0.000108228
1.23767E+18,145.0440243,23.11145967,23.06761,22.3681,21.95676,21.35559,20.73332,1.010588,5.39E-05
1.23767E+18,139.9370401,21.46387453,23.03906,22.72608,22.64727,21.87264,21.08887,1.002466,9.80E-05
1.23767E+18,140.53425,24.74617454,22.82745,21.97915,21.5808,21.28073,20.25389,1.092241,0.000225133
1.23767E+18,153.7881241,29.53909165,22.89159,22.73162,22.47114,21.70345,21.98924,1.086622,8.97E-05
1.23767E+18,149.069796,28.18148058,23.51718,23.50671,22.28634,21.71287,21.54899,1.017306,0.000180687
1.23767E+18,135.5439164,23.47959643,23.03318,22.87476,22.0918,21.36952,20.77372,1.110806,0.000131127
1.23767E+18,140.5357445,24.66460323,22.84264,22.25489,21.99898,21.47183,20.96271,1.11289,0.000110136
1.23767E+18,153.789251,28.20341384,22.97734,22.29169,21.36698,20.88734,21.12647,1.002998,0.000119598
1.23767E+18,149.0521856,26.96755881,22.61979,22.81723,21.77918,21.45005,21.22008,1.121657,0.000313259
1.23767E+18,25.35483356,-0.576799789,24.20402,24.15447,22.46027,22.00705,22.23734,1.125238,0.000167819
1.23767E+18,44.93452186,0.34073109,22.41305,22.57737,21.85077,21.60656,20.49784,1.15669,0.000255248
1.23767E+18,17.5621052,23.40714156,22.73202,23.30469,21.87781,20.87011,19.64789,1.093622,0.000396372
1.23767E+18,261.6411401,35.52025352,25.28241,24.30024,21.85146,20.79783,19.69003,1.111829,0.000380673
1.23767E+18,153.8066954,27.6305643,24.98106,23.08178,22.51907,21.9346,21.22009,1.13417,0.000217424
1.23767E+18,155.4046811,32.37167351,22.47271,22.52595,21.60284,21.62697,21.46717,1.032213,0.000122565
