objid,ra,dec,u,g,r,i,z,redshift,redshift_err
1.23766E+18,181.7220042,47.63739339,22.82051,21.60108,21.24361,20.72887,19.84704,0.9878759,9.75E-05
1.23766E+18,161.0839657,45.44262705,25.15189,26.27744,22.00409,21.00777,19.88342,0.9107039,0.00029199
1.23766E+18,136.7108256,29.91644358,22.22602,21.99099,21.68874,21.0395,20.54728,0.9337341,7.90E-05
1.23766E+18,138.8835198,31.04552531,22.7068,22.89295,22.11456,21.59345,21.3348,0.9528366,0.000117608
1.23766E+18,135.9494935,30.225632,22.4514,22.21459,21.98401,21.36719,20.96881,0.9278593,9.04E-05
1.23766E+18,136.6594533,30.54905456,22.70913,22.30227,21.91301,21.12477,20.92516,0.9090845,8.27E-05
1.23766E+18,159.6324765,38.84874118,23.05964,22.60003,22.13161,20.67516,19.65861,0.985401,0.000253552
1.23766E+18,138.9221107,32.02950259,22.63956,22.68678,21.92459,21.75676,21.91515,0.9977204,0.000158319
1.23766E+18,151.78733,38.1335431,24.68711,23.09093,21.44119,20.33814,19.67576,0.9338664,0.000302969
1.23766E+18,213.3887149,53.04190428,23.72144,22.73368,22.14287,21.55882,21.1534,0.9678193,4.76E-05
1.23766E+18,216.6067809,52.9972963,23.04544,23.01972,21.9512,21.4881,21.08305,0.9595794,9.60E-05
1.23766E+18,213.9002397,53.99317483,22.07937,22.50204,22.29758,22.07373,21.41367,0.9723548,5.62E-05
1.23766E+18,217.6915637,53.36402162,23.02654,23.7461,22.09705,20.89264,20.0549,0.9119208,0.000217223
1.23766E+18,193.1985419,46.25419807,24.63496,24.26479,22.0632,20.99437,19.9686,0.9038212,0.000330296
1.23766E+18,203.1565088,46.73690508,23.21797,23.49764,21.94836,20.67396,19.68865,0.945558,0.000413894
1.23766E+18,171.9763246,45.33263983,26.81567,24.54708,21.86995,21.07327,19.98375,0.9209508,0.000345412
1.23766E+18,195.7392962,43.33294042,24.19896,25.09698,21.96614,20.87265,19.89631,0.9314309,0.000251768
1.23766E+18,164.0267915,41.07737736,23.18293,22.92078,21.90249,20.58264,19.79174,0.9191537,0.000251325
1.23766E+18,206.4248947,41.45159098,26.72597,23.09129,21.79971,20.60379,19.55315,0.9245372,0.00039476
1.23766E+18,232.6311466,36.90816497,24.07128,24.69899,22.08195,20.69266,19.61722,0.9485852,0.000327564
1.23766E+18,251.4402429,48.90104407,23.66214,24.92097,21.35953,20.27046,19.5474,0.9053919,0.000316527
1.23766E+18,358.9149374,0.526119906,23.01128,22.38347,22.00095,21.48042,21.28002,0.9016551,2.77E-05
1.23766E+18,359.2655505,-0.273716412,22.07262,22.07155,21.75505,21.31005,21.09536,0.9176072,4.38E-05
1.23766E+18,113.9910739,45.88629325,26.72841,24.11581,21.9647,20.79409,20.05796,0.9117088,0.000432383
1.23766E+18,146.7613173,29.89848736,23.1595,22.53959,21.80516,21.49495,20.89658,0.9081989,9.99E-05
1.23766E+18,143.5923327,30.7049172,22.62747,22.42686,21.89654,21.64192,21.85321,0.9043524,5.92E-05
1.23767E+18,162.1425003,32.05185577,23.20855,22.61499,22.15607,21.1687,20.91571,0.9215423,0.000164561
1.23767E+18,159.0537073,29.61468522,25.94665,22.98328,22.05503,20.69791,20.56602,0.9367476,8.58E-05
1.23767E+18,142.0578509,24.31421999,21.96156,22.26301,21.76092,21.25288,20.71361,0.9485632,4.88E-05
1.23767E+18,141.9707603,24.76502217,21.95683,22.30062,21.81989,20.9224,20.56252,0.9012008,0.000117859
1.23767E+18,154.9737369,25.65702491,23.27806,22.40498,22.12549,21.76673,21.32742,0.9018451,4.65E-05
1.23767E+18,160.3040388,27.03342501,22.71572,22.32848,21.78867,21.55636,20.5118,0.9824392,0.000178861
1.23767E+18,164.7286062,27.96175886,23.21132,22.50229,22.36379,21.74604,23.12271,0.9041026,6.89E-05
1.23767E+18,161.7970145,24.11255182,21.88233,21.69068,21.17657,20.57406,19.90586,0.9130217,0.000143835
1.23767E+18,161.6553285,23.5357858,23.69607,22.64976,22.0529,21.50964,20.23271,0.9076653,6.81E-05
1.23768E+18,13.86700996,3.406047216,23.91452,23.50667,22.74537,22.42213,22.35772,0.9896349,0.000102559
1.23768E+18,34.92699268,-5.859625055,22.92205,21.73919,21.21023,20.23118,19.55295,0.9306748,0.000186258
1.23768E+18,32.03966535,-3.490700088,23.57903,22.37788,21.80952,21.14866,21.30921,0.9221087,4.25E-05
1.23768E+18,38.25596039,-3.696278455,22.24268,22.30471,21.56044,20.29542,20.36415,0.9028454,9.90E-05
1.23768E+18,32.14708215,-3.936504848,23.0036,22.04521,21.91088,21.58632,20.64569,0.983015,5.78E-05
1.23768E+18,26.23163769,-4.222558477,24.17871,22.4859,21.79871,20.89995,20.25793,0.9595107,0.000141029
1.23768E+18,36.41005588,-4.147183026,22.65659,22.82031,22.31865,21.73318,21.52881,0.9289418,5.61E-05
1.23768E+18,4.421194307,-4.580344066,22.22614,22.41543,21.5789,20.98301,21.16785,0.9742767,0.00014023
1.23768E+18,34.77051644,-4.172740036,22.01721,22.40742,22.17973,21.70506,21.46691,0.9821311,4.43E-05
1.23768E+18,14.02690183,-4.89216219,26.91432,22.18768,21.5598,21.54103,20.60176,0.9898286,9.18E-05
1.23768E+18,35.53554735,-4.596826578,24.48985,22.99373,22.28227,21.87806,21.70374,0.918454,8.69E-05
1.23768E+18,37.40517758,-2.968198219,23.80713,22.4883,22.21495,21.73748,20.98615,0.9776155,4.35E-05
1.23768E+18,35.40976255,-3.152808851,22.21044,23.13548,22.09078,21.55974,20.77393,0.9509445,0.000125481
1.23768E+18,15.29162102,-4.177150977,23.69504,23.4157,22.47854,21.64104,22.04756,0.9171302,0.000100153
1.23768E+18,15.36421187,-4.083457364,22.44206,22.47961,21.72357,21.31946,22.55706,0.9018481,2.71E-05
1.23768E+18,43.95184688,-3.534528764,24.22256,22.84307,22.11368,21.53846,21.14332,0.9501632,0.000136679
1.23768E+18,28.97220104,-4.208481802,23.00674,22.11103,21.2939,20.90732,20.79106,0.9018456,0.000135099
1.23768E+18,26.14414874,-4.393836505,23.79686,22.5275,21.98781,21.40061,20.6562,0.9650546,0.000119367
1.23768E+18,19.63262649,-4.548228889,22.61389,22.99742,21.87876,21.15058,20.50022,0.9272774,0.000112894
1.23768E+18,39.16355859,-4.178894856,22.01548,22.80683,21.86281,21.65042,21.10523,0.906704,6.21E-05
1.23768E+18,37.30121446,-4.378908622,22.82496,22.36415,22.12264,22.08288,21.61077,0.9567447,4.86E-05
1.23768E+18,26.42076465,-1.483292564,22.41422,22.50288,21.64488,21.06581,20.40576,0.990181,0.000106556
1.23768E+18,28.1203205,-3.381493122,22.94718,22.89286,22.6275,22.3589,20.96803,0.9198441,8.31E-05
1.23768E+18,24.71155907,-3.458797919,20.67004,21.28513,20.28632,20.03825,19.92522,0.9322124,6.09E-05
1.23768E+18,9.937306491,-1.355315936,21.68613,22.06065,21.33078,20.63933,19.97457,0.9651411,0.000208349
1.23768E+18,7.075306551,-1.354504469,22.82096,22.69044,22.45921,21.66648,20.84608,0.9301979,7.35E-05
1.23768E+18,31.00581805,-1.439236022,23.11597,22.66358,22.0254,21.78764,21.50741,0.9890273,5.75E-05
1.23768E+18,28.99107667,-1.571510431,24.8946,22.78572,21.90121,21.29226,21.23003,0.9769648,0.000178858
1.23768E+18,9.820937868,-1.721308101,24.84934,22.86865,21.92557,21.90471,20.68527,0.9214235,8.18E-05
1.23768E+18,0.526930837,-1.838210173,24.07416,22.74499,22.07761,21.78734,21.05163,0.9815956,8.36E-05
1.23768E+18,353.6745132,-1.735023475,23.43292,22.31219,22.12448,21.2712,21.02991,0.9066753,4.47E-05
1.23768E+18,35.84394554,-1.794440675,23.50338,22.81327,21.56994,20.42837,19.59926,0.9609249,0.000311602
1.23768E+18,8.092770312,-2.538430829,23.18623,22.67767,22.00642,21.41063,20.95115,0.9225137,7.34E-05
1.23768E+18,15.57752473,-2.904530091,23.427,22.87008,22.29195,21.72739,21.98648,0.9495532,0.000215485
1.23768E+18,3.949168718,-3.043815924,23.22588,23.10997,22.05169,21.67379,21.15857,0.9728654,7.08E-05
1.23768E+18,25.22094102,-3.308754835,22.10808,21.69473,20.92301,20.32454,20.47396,0.9932927,0.000161836
1.23768E+18,25.10164831,-3.367937898,25.32851,23.47112,21.9757,21.28574,20.50657,0.9303207,0.000198179
1.23768E+18,19.92226505,11.07665088,24.91261,26.15192,21.95408,20.84679,19.80565,0.9009241,0.000281878
1.23768E+18,335.7131436,4.716960499,26.06318,22.8064,21.02711,19.82017,19.40661,0.9103404,0.000306428
1.23768E+18,18.96806657,4.439407646,21.50715,21.45946,21.03636,21.33475,20.35936,0.902732,0.000136968
1.23768E+18,25.34111432,3.864473775,25.25594,22.53998,21.87896,21.28916,20.42215,0.9545754,0.000138646
1.23768E+18,39.06562069,4.826471963,23.69819,23.13583,22.44926,22.06026,21.31728,0.9534801,8.42E-05
1.23768E+18,13.31511486,5.204922103,24.88006,25.31656,21.63514,20.2304,19.26214,0.9387702,0.000300332
1.23768E+18,18.87460346,4.275197527,23.15008,22.96178,22.42919,21.52313,21.34078,0.9026605,5.66E-05
1.23768E+18,32.85266133,3.50389187,22.59304,23.27158,22.13991,21.1912,20.50118,0.9745784,0.000339296
1.23768E+18,8.603879894,3.486824691,22.7162,22.229,21.87271,21.17201,20.72364,0.9546037,0.00011302
1.23768E+18,22.32502727,2.916998007,22.83083,22.7916,21.99855,21.64903,21.22165,0.9363574,4.19E-05
1.23768E+18,20.49231272,2.909693165,22.59754,22.27107,21.93319,21.34192,20.92809,0.9587359,7.15E-05
1.23768E+18,43.06836669,2.016572947,22.42654,22.58856,21.89543,21.49238,21.99032,0.9260068,7.15E-05
1.23768E+18,22.57348074,1.966074328,22.75641,22.92153,22.3158,21.23827,21.17238,0.9117358,0.000100958
1.23768E+18,4.151861417,2.098080384,23.18028,22.28304,22.05329,21.31706,21.641,0.9248801,3.58E-05
1.23768E+18,330.5053437,1.731612036,23.3299,22.58769,21.98489,21.32816,21.20409,0.9015869,0.000164801
1.23768E+18,329.1326603,1.209165276,23.01887,23.18781,22.62152,21.79209,21.4538,0.9359981,4.85E-05
1.23768E+18,325.8488273,1.238555058,23.06726,22.59585,22.3802,21.65619,21.15045,0.9225608,7.63E-05
1.23768E+18,318.7613205,1.013561388,22.81457,23.07158,22.69599,21.98134,22.02483,0.9540519,2.48E-05
1.23768E+18,35.1879725,1.067024108,24.18767,22.85191,22.48219,21.97947,21.48362,0.9473608,5.75E-05
1.23768E+18,353.5155814,1.368377244,22.36264,22.68517,22.31205,21.52756,21.53569,0.9156584,5.12E-05
1.23768E+18,338.3196735,1.07113744,23.34663,22.53696,22.10583,21.33445,20.47039,0.9429032,0.000214656
1.23768E+18,335.9347838,1.084986443,22.678,22.46357,22.20457,21.69701,20.60566,0.9046101,3.75E-05
1.23768E+18,334.9234419,1.113586823,23.50845,22.79634,22.18317,21.42158,20.95902,0.9650769,4.57E-05
1.23768E+18,4.625303684,3.641096206,23.06031,22.92079,22.0535,24.02104,21.0979,0.9608933,0.000153132
1.23768E+18,5.585397926,1.920279931,22.70083,22.80582,22.32164,22.11195,21.99488,0.9223616,8.38E-05
1.23768E+18,2.94556667,2.008666246,22.41325,22.67265,22.01049,21.73145,20.20305,0.9102026,8.72E-05
1.23768E+18,343.7593027,1.891842914,23.62952,22.5203,22.29271,21.71199,23.40341,0.9551102,0.000144833
1.23768E+18,37.84950819,2.410750425,23.9549,25.2413,21.53819,20.5123,19.4858,0.9057534,0.000292258
1.23768E+18,37.21029957,1.925868487,22.94084,22.06057,21.09508,20.42556,20.45884,0.9652359,0.000103567
1.23768E+18,4.221406345,-1.526332636,22.88507,22.42174,22.03179,21.49344,20.86632,0.9475548,4.92E-05
1.23768E+18,8.626539587,1.90298412,22.69857,22.36475,22.38225,21.71149,21.20996,0.9133084,9.51E-05
1.23768E+18,8.617142965,1.148800954,22.59423,22.18797,21.7307,21.29929,20.92702,0.9091572,0.00010352
1.23767E+18,128.1130709,21.16971133,25.15874,22.52034,21.6635,21.20016,20.48002,0.9229947,0.000143098
1.23767E+18,132.0068353,23.05735775,22.43315,22.43266,22.49905,21.75309,21.18855,0.9475378,7.23E-05
1.23767E+18,35.13503159,-9.30231556,23.55285,22.19177,21.99717,21.45499,21.40273,0.9918833,4.93E-05
1.23767E+18,44.48891365,-3.066745724,23.06627,22.74892,22.1185,21.12014,20.69227,0.9360065,0.000204639
1.23767E+18,9.998938447,35.3396234,23.50417,22.87011,21.71885,20.64729,19.64214,0.9181092,9.56E-05
1.23767E+18,256.4299321,37.28334052,24.28885,23.68618,21.78472,20.50394,19.40973,0.941545,0.000286594
1.23767E+18,145.1924157,14.77126708,22.56076,22.7972,21.93329,21.50077,21.02127,0.9085627,8.05E-05
1.23767E+18,148.9081665,15.20990339,23.24533,23.21017,22.58307,22.74153,22.01715,0.9664809,6.92E-05
1.23767E+18,149.4413427,17.02657212,23.66024,22.94864,22.23763,21.78619,22.38152,0.9374803,0.000121733
1.23767E+18,144.0831622,15.53306323,23.84999,22.78368,22.08738,21.2134,20.53326,0.9741685,0.000150921
1.23767E+18,27.90587882,5.931443954,24.22309,23.48013,21.81694,20.56751,19.61587,0.90812,0.000437189
1.23767E+18,31.44420222,-4.889087579,23.88267,23.47771,21.66727,20.29867,19.3389,0.908744,0.000249626
1.23767E+18,14.14236448,6.836595041,22.63847,23.10275,21.8403,20.7069,19.94192,0.9489453,0.00029463
1.23767E+18,248.4341986,53.99006522,23.26533,23.34067,21.66887,20.48239,19.67993,0.9114024,0.000356102
1.23767E+18,151.1822813,15.78382336,26.08181,22.25436,21.32572,20.57235,20.15905,0.9396503,0.00022455
1.23767E+18,145.9189799,17.4067513,25.0526,22.20981,21.57554,20.93082,20.8274,0.9154406,0.000207344
1.23767E+18,151.1711301,18.25895329,21.68132,21.72082,21.13954,20.28482,20.03574,0.9294622,0.000134458
1.23767E+18,149.7061317,17.49136872,22.92851,22.76137,22.44822,21.83284,21.96617,0.9032269,6.41E-05
1.23767E+18,155.2262028,20.45908849,23.75564,22.41061,22.05569,20.76233,20.80083,0.9260831,0.000128977
1.23765E+18,135.4389069,53.97983471,22.33012,21.93783,21.60913,20.72829,19.84626,0.9433175,0.000329881
1.23765E+18,34.58337295,-8.638075756,22.3479,22.10832,21.92582,21.49521,21.64956,0.9900328,3.79E-05
1.23765E+18,136.2893091,52.92134074,25.61271,22.28534,21.28589,20.4713,19.51073,0.9204283,0.000273133
1.23765E+18,127.6926373,45.05334823,24.06225,23.46481,21.92985,20.70446,19.65034,0.9281127,0.000542585
1.23765E+18,139.411108,50.39477634,23.0266,22.04482,21.14931,20.47385,19.74228,0.9633176,0.000169429
1.23765E+18,139.7218716,50.57890048,24.97567,23.76511,21.95444,20.83548,19.6993,0.941742,0.000512285
1.23765E+18,256.2001302,39.93425708,22.45589,23.20975,21.0181,20.00422,19.09455,0.9816129,0.000297873
1.23766E+18,168.3162183,58.2153811,25.69033,23.52445,21.2977,20.16764,19.28424,0.9169442,0.000375297
1.23766E+18,246.6054661,42.97015707,26.43449,22.73687,21.58045,20.24088,19.42758,0.9045472,0.000243962
1.23766E+18,201.4148146,62.12908747,19.42333,18.21835,17.51914,17.12726,16.89432,0.9357383,3.24E-05
1.23766E+18,228.4992179,55.49552901,24.28738,23.2998,21.88587,20.64847,19.78029,0.9010192,0.000308288
1.23766E+18,349.133911,-0.85271738,23.01415,22.33655,21.91211,21.62597,20.75076,0.916235,5.92E-05
1.23766E+18,350.4846235,-1.010863927,22.5012,22.66376,22.0114,21.1219,21.37293,0.9345493,9.65E-05
1.23766E+18,29.67175856,-0.95389243,22.77634,22.26475,21.60062,20.64771,21.06474,0.9078767,0.000196276
1.23766E+18,36.16478731,-0.606028515,22.13952,22.24626,21.60471,21.46682,21.04482,0.9333281,0.000168496
1.23766E+18,36.44054,-0.484507089,22.19193,22.70909,21.53559,21.70381,21.36173,0.9476133,0.000119584
1.23766E+18,42.26470423,-0.116369968,23.3834,22.5595,22.07812,21.77374,22.06204,0.9443296,0.00011875
1.23766E+18,30.69753979,0.244130413,23.78979,22.66678,22.71673,22.12348,20.95937,0.9605516,0.000141222
1.23766E+18,29.93156733,0.635036799,24.94835,22.26472,21.93233,21.2832,21.75943,0.9130119,9.93E-05
1.23766E+18,328.7370882,-0.877376656,25.21431,22.98557,22.50075,21.76235,21.55623,0.9152638,0.000105309
1.23766E+18,1.754232384,-0.887122163,22.97609,22.6127,21.86159,21.32298,20.37567,0.9109689,8.96E-05
1.23766E+18,0.029028432,1.208115638,22.62335,23.37497,22.25576,22.08826,21.25809,0.9066878,6.38E-05
1.23766E+18,2.730691018,1.096115201,26.58724,22.17995,21.14712,20.51798,20.13655,0.9331123,0.0001046
1.23766E+18,6.008141068,1.184601386,22.75329,22.77602,22.28196,21.97082,21.3774,0.9921381,7.88E-05
1.23766E+18,156.3179401,53.66550272,25.79294,23.72609,21.97827,20.63113,19.92767,0.916255,0.000513845
1.23766E+18,42.61365665,0.221947064,24.38269,22.71694,21.93473,21.37459,21.00833,0.9877146,0.000136096
1.23766E+18,177.8317875,54.19348599,25.16014,24.14377,22.14622,20.94569,19.93968,0.91369,0.000484651
1.23766E+18,151.2420273,49.86478873,22.72719,22.2139,21.35691,20.1778,19.46721,0.9462719,0.000168034
1.23766E+18,138.1733312,42.16798282,23.28419,24.86966,22.00341,20.97606,19.72497,0.9234515,0.000218677
1.23766E+18,196.437664,49.40096247,23.08152,22.78969,21.83221,21.06363,19.93681,0.931448,0.000249468
1.23766E+18,220.4344163,49.62964291,27.66445,22.59629,21.30058,20.11905,19.17021,0.9217392,0.000362208
1.23766E+18,214.407129,52.37859051,24.75566,24.02177,22.32908,21.56487,21.28186,0.9944688,0.000267816
1.23766E+18,249.1417028,31.88345768,25.22865,23.01789,21.42097,20.37587,19.36458,0.9012951,0.000205883
1.23766E+18,338.9496356,-0.658420742,22.35836,22.8861,22.05969,21.54211,21.70023,0.919529,5.94E-05
1.23766E+18,33.03026247,0.862059539,22.47291,22.16425,21.71127,21.01848,21.16579,0.9131951,4.64E-05
1.23766E+18,44.09810054,-1.001567409,23.19607,23.02626,22.42156,22.32413,21.45371,0.9841128,6.20E-05
1.23766E+18,133.960217,31.53089717,23.33249,22.12802,21.49559,20.71496,20.05314,0.9498765,0.000104344
1.23766E+18,131.5530102,30.56603847,22.90666,22.71708,22.53227,21.74027,21.10273,0.9943735,0.000133776
1.23766E+18,126.4583546,25.69730921,22.7796,22.63704,21.87988,21.45383,20.72332,0.9635347,4.72E-05
1.23766E+18,139.0805306,31.96612873,22.73337,23.0974,22.03384,21.48573,22.08192,0.9963245,0.000137751
1.23766E+18,126.2988579,25.87582623,22.19853,22.19523,21.42723,20.88716,20.70409,0.9581645,0.00015804
1.23766E+18,128.0811695,27.07172157,25.31777,22.83427,21.83282,21.61057,21.01302,0.9597996,5.57E-05
1.23766E+18,133.1568333,29.81602612,22.65365,22.11932,21.66226,21.46619,21.09692,0.9828237,0.000132755
1.23766E+18,127.5317005,27.21116235,22.67304,22.39947,21.87985,21.43961,20.3758,0.9317978,4.31E-05
1.23766E+18,225.0611791,41.41579042,24.22106,23.63844,21.53754,20.48583,19.57785,0.9663039,0.000270644
1.23766E+18,191.8455533,46.92604594,24.88968,22.60962,21.61716,20.6821,19.82073,0.9368497,0.000237947
1.23766E+18,140.978884,31.98203704,23.51701,22.73544,21.69297,21.04643,20.50066,0.9166761,0.000143041
1.23766E+18,213.5314361,53.05117186,23.56323,22.2651,21.76486,21.41205,21.17763,0.9682177,0.000122939
1.23766E+18,215.3283145,52.90739235,22.98177,22.38416,21.88787,21.91325,21.08024,0.9118696,3.18E-05
1.23766E+18,213.3885737,53.77682382,22.53897,22.61718,21.99375,22.08197,21.82591,0.9399183,3.01E-05
1.23766E+18,215.9984099,53.14012992,21.6935,21.49782,21.20406,20.81611,20.32768,0.9126753,2.39E-05
1.23766E+18,216.1544763,53.09209313,22.36017,22.40207,22.09517,21.55385,22.3112,0.9626098,4.43E-05
1.23766E+18,213.8987452,54.50872267,23.24387,21.93598,21.22092,20.82777,19.96492,0.9296206,8.43E-05
1.23766E+18,185.4527419,47.85903386,23.18098,25.40394,21.81873,20.77771,19.61314,0.9559304,0.000437825
1.23766E+18,154.9515711,39.94390516,23.44427,23.95255,21.39844,20.33211,19.32871,0.9006822,0.00027152
1.23766E+18,215.8820181,40.98966308,25.12604,24.37937,22.41764,21.37414,19.83685,0.9825889,0.000338119
1.23766E+18,3.337565345,0.099304381,22.76905,23.32233,22.26899,21.87253,20.84316,0.9156618,8.44E-05
1.23766E+18,353.9611309,0.569702283,22.83931,22.5958,22.0026,20.99739,21.14766,0.9966661,9.81E-05
1.23766E+18,12.81999698,-0.636152233,24.09179,22.76776,22.06233,21.65268,21.96557,0.914786,0.000100879
1.23766E+18,36.21872787,-0.705603535,23.17286,22.72153,22.46512,21.94862,21.9115,0.9389722,5.40E-05
1.23767E+18,161.0371038,29.67871316,23.10438,22.82071,21.98242,21.84993,20.73879,0.9478885,7.85E-05
1.23767E+18,164.604814,29.07073398,23.26986,22.46856,21.96222,21.60946,20.57941,0.925683,0.000152972
1.23767E+18,155.6274603,24.10792158,23.16728,22.5903,22.11707,21.44488,21.25092,0.9024274,6.77E-05
1.23767E+18,164.2124095,23.53882238,22.22995,21.75525,20.32287,20.55898,19.74487,0.9643708,0.000169944
1.23768E+18,7.302132313,1.371891768,23.10756,22.70807,22.06322,21.46296,21.31175,0.95263,8.45E-05
1.23768E+18,321.1693764,1.07569287,22.22046,22.08579,21.60228,21.00544,20.55039,0.9302027,8.92E-05
1.23768E+18,29.85477724,4.335296259,22.37698,22.33857,21.76304,20.60482,19.7729,0.9125047,0.000382227
1.23768E+18,29.56188286,17.55543088,24.79904,24.17957,21.64932,20.49588,19.83575,0.9069167,0.000273655
1.23768E+18,21.48440295,22.01671467,21.56959,21.96483,21.6055,21.49295,21.30722,0.966678,8.82E-05
1.23768E+18,20.80799506,19.71991543,23.17685,21.98726,21.92337,21.49657,20.81477,0.9858377,3.81E-05
1.23768E+18,34.66791565,-5.663474623,22.09454,22.812,22.2806,21.80398,21.3305,0.9149282,0.000107868
1.23768E+18,11.6226632,-3.24510774,23.40953,22.8013,21.67817,21.8902,21.06572,0.970969,0.000116588
1.23768E+18,11.47736585,-3.197411668,22.60457,22.44669,22.06611,21.35527,21.38027,0.9278835,9.45E-05
1.23768E+18,33.26680636,-3.465825003,24.64695,23.14775,22.43998,21.88128,22.1584,0.9300792,8.92E-05
1.23768E+18,44.78294391,-3.300867664,24.66637,22.84623,22.29958,21.9867,21.42576,0.9094678,8.99E-05
1.23768E+18,35.86602026,-3.813718077,22.496,21.99335,21.80933,21.91171,21.01955,0.9868316,4.34E-05
1.23768E+18,43.49474371,-4.147252906,22.29573,22.2331,21.90633,21.42324,21.14051,0.9400768,8.18E-05
1.23768E+18,38.13269709,-4.827293885,23.32457,22.52493,21.79903,21.22237,20.70525,0.9023711,4.14E-05
1.23768E+18,36.62229291,-4.286041355,23.09559,22.85781,22.06854,21.84893,21.18209,0.9201388,5.48E-05
1.23768E+18,35.33864095,-4.524848691,22.32615,22.64637,21.98047,21.58412,22.39027,0.9463049,8.25E-05
1.23768E+18,37.56204794,-4.640170056,23.19539,22.37326,22.06869,21.46456,21.37709,0.9159223,8.59E-05
1.23765E+18,127.0965801,50.38061751,25.67701,24.12943,21.91417,20.72913,19.94057,0.9238437,0.00024146
1.23765E+18,123.0512984,47.04491337,23.28315,23.85008,21.64846,20.82091,20.0316,0.9260424,0.000160641
1.23765E+18,239.081326,53.4775097,24.00994,22.06322,22.02401,21.16875,21.43879,0.9056967,3.02E-05
1.23765E+18,253.5073174,43.59892307,23.95221,23.68868,21.97749,20.79819,19.86164,0.9583896,0.000194505
1.23765E+18,230.9041463,58.87751157,23.46745,22.46197,21.49368,20.38415,19.71002,0.9560363,0.000164895
1.23766E+18,237.9428278,47.646857,26.46396,26.13935,21.89031,20.89669,19.88224,0.9619269,0.000348775
1.23766E+18,219.836573,57.84557534,22.33884,23.27199,21.66284,20.47426,19.74416,0.9113868,0.000198053
1.23766E+18,238.3932079,48.94995811,26.92208,26.23302,21.76256,20.73708,19.85966,0.9080353,0.000231298
1.23766E+18,252.1044355,37.79379889,25.20929,23.59236,21.93171,20.8571,19.76518,0.909601,0.000466707
1.23766E+18,259.122443,30.2379243,22.61108,21.60267,20.1787,19.33715,19.2046,0.9962108,5.13E-05
1.23766E+18,326.7520026,0.615106817,22.58565,22.69476,22.07455,21.31331,20.75776,0.9654545,0.000102287
1.23766E+18,326.624957,-0.723271339,25.15801,22.44563,22.08203,21.69513,21.5313,0.9859132,9.98E-05
1.23766E+18,335.3181095,-0.808100095,22.94483,23.37854,21.73669,23.08068,21.74247,0.9592767,0.000122132
1.23766E+18,342.814893,-1.022634449,23.28936,22.56736,20.71845,19.63754,18.91198,0.901093,0.000244046
1.23766E+18,17.37860343,-2.579871472,22.9035,22.39828,22.05379,21.50761,21.0005,0.9076455,6.20E-05
1.23766E+18,18.78009685,-2.541445568,22.7032,22.52944,21.72371,20.85539,20.19134,0.9362361,0.000145488
1.23766E+18,26.25153693,-0.916435515,22.84173,22.92441,22.22828,21.6504,21.0475,0.9375551,0.000105742
1.23766E+18,4.145377098,-1.028891316,22.98099,22.71902,22.48369,21.98338,21.37391,0.9312757,6.35E-05
1.23766E+18,351.9564895,-0.11792951,23.88877,23.01087,22.27006,21.84583,21.11989,0.9106898,0.000183696
1.23766E+18,352.9318947,-0.039256559,22.87688,22.59448,22.25316,21.41004,21.44846,0.9427807,9.75E-05
1.23766E+18,354.4838752,-0.055944521,23.49887,22.87103,22.41962,21.87284,22.17568,0.9774432,7.99E-05
1.23766E+18,4.742070753,-0.188434062,23.87306,22.97094,22.32944,22.19446,21.65123,0.9351086,4.21E-05
1.23766E+18,11.18926433,-0.140934512,22.95775,23.16575,22.63308,22.24139,22.15015,0.947309,0.000129196
1.23766E+18,356.5476481,0.67301336,22.92889,23.00065,22.40201,21.88656,21.17998,0.9332049,0.000142803
1.23766E+18,5.285511208,1.138568867,22.25378,22.08604,21.5768,21.18445,20.54232,0.9981468,0.000138317
1.23766E+18,35.93928564,0.832912228,22.68027,22.1599,21.38941,20.78456,20.74018,0.9175042,6.62E-05
1.23766E+18,149.5193564,48.59987531,25.94053,22.95658,21.9324,20.81363,19.89658,0.908299,0.000229546
1.23766E+18,132.7976118,37.61687658,22.24205,22.27577,21.5713,20.50573,19.76041,0.9144657,0.000249911
1.23766E+18,169.9458226,50.9821011,24.7106,22.90877,21.63823,20.5989,19.75867,0.9068699,0.00021283
1.23766E+18,0.455079699,0.863518067,22.58819,22.52072,21.93533,21.60643,21.16571,0.9385315,0.000123752
1.23766E+18,320.5673053,0.916748418,23.78697,22.72056,22.08945,21.52117,21.30858,0.951335,7.58E-05
1.23766E+18,1.001167721,0.394794593,22.28001,22.05439,21.41407,21.04998,21.17961,0.9216541,8.07E-05
1.23766E+18,0.712031055,-0.778986414,23.43565,22.50469,22.2098,21.70119,20.77213,0.9614951,9.46E-05
1.23767E+18,164.8691043,27.2813969,22.10775,21.42441,21.14375,20.73463,20.79557,0.9006997,8.73E-05
1.23767E+18,164.4138044,27.41177884,23.20228,22.07056,21.67347,20.76768,19.97052,0.9667794,0.000150229
1.23767E+18,165.7180068,27.61132469,22.41808,22.80143,21.75681,21.37902,20.42108,0.9997045,0.000120205
1.23767E+18,159.1599553,25.17984616,24.37133,23.04229,22.64931,22.13467,21.19517,0.9112114,7.26E-05
1.23767E+18,162.9480678,24.89599457,22.75382,22.70163,21.99215,21.52192,21.66466,0.9851259,4.74E-05
